Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
ba04a1b10145ea5217f7831d3cc31b894f8bfa67,f1595f3f9536df1d8d7df672cb3f0835fe79e1754f6c7acd273b2db33a056a721e175d114136088b9ee178d5cdead7cb834e38424d89250e960eb2155b526020,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1741,18.68,,,32,76,46.00,9.50,0.00,1.00,57.00,Credit Card,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
c26f85f4f59464cdf31ebfb27b3184cc8948d6ca,368c2fe7411b3ba707de6ecc150eacc272f347c45202e865e4002c347b3a03d6ccb804e2ae8da9cf4f229b9740ed58cc120b5e348a26a8b49d31489106fb55db,10/31/2021 04:30:00 AM,10/31/2021 04:30:00 AM,0,0,,,3,,21.00,0.00,0.00,0.00,21.00,Cash,Taxi Affiliation Services,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),,,
cc05c936bcc4ba5d4c4990ee2b72c6cb6723a920,b96f0ba0e44d7ebbd86bcd1a4e7c527f21cc512f511baeed8ce0c234dd39ce2d3fb0757c209120ae6efe9aa1bf16286fecfc68ece587a511713fd0004e4fae35,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,300,0,,,23,23,6.00,0.00,0.00,0.00,6.00,Cash,Taxi Affiliation Services,41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
cd9da540db88275a20c944c669307e134a49d277,ac1f0defd00d6b7417e39256ebe1cad16b64955f9a64f2eaecee6f54e52ec118133f687c8b6603d6e9a27d86a8921fc30e1458e804686d05f9cb83751fac3382,10/31/2021 04:30:00 AM,10/31/2021 04:30:00 AM,300,0,,,6,6,5.50,0.00,0.00,0.00,5.50,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
d22eb8752ff0fe79555247a54232edda00a22c35,e1cf6c401b0eff9128dad27435a344db33ed69d2be0a63a302a476bc9e332e10fbb4351f7bdb0db10288b691e1375e5f1aae4859451d3d65a68eac5bbce01e61,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,1135,0,,,32,76,55.50,11.15,0.00,0.00,66.65,Mobile,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
d33865c8872d5ab1f22a7ea76ebae9afdf89b731,362dbe26e2730f8c392d5dc3e48fe2dfdebfa8e15dd52ffbc5ae278fcf6f9be46d7e6e7ab65257f757396285d56ff53193008182813465dbdf580aa24165e908,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,536,0,,,8,28,15.56,3.52,0.00,0.00,19.08,Mobile,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
d488fd2f78cb16d1698a27240fa0edcd0cbcc370,422aa525858cddde977f39fa4e58947555918726746ebd72be48d2a2d09af86e2b5e5318fea36ecc84de5b6af8354307064e73672f67e4bc907dcabc21e61c09,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1320,0.4,,,77,24,20.50,0.00,0.00,0.00,20.50,Cash,Taxi Affiliation Services,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
d50118542559190f06f02987e477046fe3e368e1,3f6562a2a18861cf21a21101c14cc91dd7c4d72cdce80f3252c67c3ddf96b1a2546c01536f3c9adc5c13fa75b274398ca154d7a4bdc41fc99f768d8801f6bdfe,10/31/2021 04:30:00 AM,10/31/2021 04:30:00 AM,673,3.85,,,8,28,12.75,0.00,0.00,2.00,14.75,Cash,24 Seven Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
d65ccc5539e572de8597180641b1d7df2060b32a,3ce4fc90cbd3376aa82949f32cbae53a84afa8e88548861f53129929875c84d2478b77340d2d9d5738cd69ad23b7a012a3cc6364084345a44d1d89bd94acda3f,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1169,4.84,,,22,3,19.02,4.29,0.00,0.00,23.31,Mobile,Sun Taxi,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
d823b84c77be69abacff11765bc4847c783b289f,3887cc377dbde234d39615c76c07045594f0206762685b183b65a61c4378fa160b8a53e3bf2902f23cb3908941e8568640300e2d1193f1826ce69cc642b5ae94,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1546,11.93,,,2,76,31.25,3.00,0.00,1.50,36.25,Credit Card,Flash Cab,42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
dda76236bcc1a62f132c7598096209e9fe889500,3577d72a8bf30406c1346a5e178b7f3a0ce8e1f966f59afa6b9acfd4668b779e82f3766dd3b426278a666a18a9ae5d159070e7821e06c0c00ed390eca863e001,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,960,7.8,,,8,77,22.00,0.00,0.00,0.00,22.00,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
e00be89126470a4c41df31f5167f0d9f1ddf7acd,94392ee820e83f72bebb76726fcf270ae473528a67189cbbbd487ad44d63371c770790c38a39f6f79a109aa3c4715e017b9d10e992f4fe9bda1d860d464cc8e7,10/31/2021 04:30:00 AM,10/31/2021 04:30:00 AM,277,1.56,,,32,28,7.00,2.00,0.00,0.00,9.50,Credit Card,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
e0fa163523ee1ce4a5b69727809cf7befa805dba,db337a8ff5c8d3d3e7a3051de3868f279ddaed337f31413e130d031ced523ee2ca32c0d4b71aec6a46bbd9eb0a625902a617e7e5047835e7474373780ff7f4a6,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,564,2.6,,,8,24,12.31,0.70,0.00,0.00,13.01,Mobile,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
e19f05df86856716293ddc28bed11ad97576c7e7,7e7c8866e9fc3cc3993f99301a61766a02088a197334db1f4d7a0ed952a59e6f6888b8c7a38786cbcaac98124bdc64dd5604cb1208bd5004527c539b7f6d1230,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,783,2.61,,,8,8,11.00,2.32,0.00,4.00,17.82,Credit Card,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e2cb64e9749907d6ad991399c05371fac06268d3,bc9f0521b68daec76fdff578445175b5afccf1701a34b0c54013555c56a1a42982fb8fdc2a5ad0e8cabbe067601a20f8df18f64883efddca7d1b686169f16e72,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,840,4.7,,,8,6,15.50,0.00,0.00,0.00,15.50,Credit Card,"Taxicab Insurance Agency, LLC",41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
e7cdd37e30a155d032c7c151c0aa46aa1466d997,6a72345f26db5779d5bdb7b4dafae43f1c505f62c3577d932ff45d3fdcaa0bd435f7bde47a522b88ea9b64ce33c844a66d1b75eb60480669660612a629ece2fa,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,594,7.99,,,68,28,21.50,5.50,0.00,0.00,27.00,Prcard,City Service,41.777196255,-87.642497527,POINT (-87.6424975271 41.7771962546),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
ef4eec6ae213b0c05cdc41f2152dbe22ae472e38,e96f82b69fe36bdce0bdae54310c2b4ff6453b5aae1440a057b5347d9efd822f296cf316429692410b78812669c7c59d6d17a96d9b8b58bcbd7816613b8bc876,10/31/2021 04:30:00 AM,10/31/2021 04:30:00 AM,499,1.2,,,8,32,6.50,0.00,0.00,0.00,6.50,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
efbbecdb428135df8ca41415fb77323a60fc9809,6551ba527f916e0b8187165d7e61705fc2641c9b3afd699f8bcf626970b1b9a9716a4602a084a254d9bcce8912eae21472ce82742c2479742528dfe7328309c7,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,900,10.86,,,49,35,28.00,0.00,0.00,0.00,28.00,Prcard,Flash Cab,41.706587882,-87.623366512,POINT (-87.6233665115 41.7065878819),41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863)
f087e7ddd917cf63f18df7d44f1bf83bada1b4f7,ca83178fa4ea3bcd66fe18442103abfb68222d7a44086870f2a2ad16a8ae091062277415b3eb36b5208e701f033ff98c5a3a1ec47abe044b0c475d49e7bb1950,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,622,4.31,,,8,22,13.50,2.80,0.00,0.00,16.80,Credit Card,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
f179d3d148614ef01785ac0bbca437004844b281,cff368b7deb69cd7eb7fb29b1e1cc0a0f03ff0013533a4ecd39bd79ea02112fd103b7a54e8c1e9b5c1488e6266ef00ecf395b5182e7ad6822f4d6f83d4d0cef0,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1500,1.1,17031081500,17031980000,8,76,44.75,10.05,0.00,5.00,59.80,Credit Card,Taxi Affiliation Services,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
f590d4a33ef07df1453fc7605f39f39485714998,bebdd992c4a9275f26e83e00649616f188674dc151a82f3de5b7e3400179683a3032ae5fa452f9105fd524f0f6d1296efc48081ec13ec25550d810d60865bfee,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,457,2.28,,,8,24,10.88,2.23,0.00,0.00,13.11,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
f5aba217c02a177f6892bf504b31502b56291406,f55fc54d4cd33400f3960410558b28108a78da1268285021da293dd5984ea3d97ee1dd2e97eb7d5f2bd73720c68a71bb5902c92daa7969b07a3c23aae4db68f5,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,535,4.5,,,7,3,14.00,2.90,0.00,0.00,17.40,Credit Card,Flash Cab,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
fb3b75dabc67fd0bb9b7c03498935713e7de30ae,58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,540,0.1,,,8,24,10.75,2.25,0.00,0.00,13.00,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
ffefd41d947f760632402e2484d250052292ea76,081733cfac8b875281cda99f1a2a26c90464ef0d85f94da6ba0409b323d81e6daea3680df466c603d402b000ea76b09b9418f3e44f74f919d2880ba6220c9b26,10/31/2021 04:30:00 AM,10/31/2021 04:30:00 AM,377,1.21,,,8,8,9.36,0.00,0.00,0.00,9.36,Mobile,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
124c9b0f62b3c54ec7cf0a9097069f47e665a5b8,015144a752b9107b088245604a99ce2dc0d0bd8bbd37e4a990dd2c62d4d82712a1c639b747cc316b97f5f72bf13d5f678932c077c3f4f6793878f1ef2f1926ed,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,741,2.69,,,8,7,11.00,2.50,0.00,1.00,15.00,Credit Card,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
10bf79d3b43fb28846416f9bf0cd363bc60b7cde,86b44661584b9869c822d267a43f47b84ccaf76bfc402afea0028990b0e8329b4d79763b0d148412f5eafaf59bd8aa4c2c73f501efac831794acdf90cefe0a0f,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1004,1.03,,,76,,26.75,0.00,0.00,5.00,31.75,Cash,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
926a5b0e85efaa255e4776a1deb583f8f2448b97,7d80792fca2516fa6532807f21f9a667fb5d6f8bdb9f955d868ad09b73497a37269a84fc7c470488fbcaafee8550cc2082bebd62ba841cf69513f21b02bec926,10/31/2021 04:30:00 AM,10/31/2021 05:00:00 AM,1860,1.5,,,8,,58.50,5.00,0.00,30.00,93.50,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
c7cf5d228273a81562be881678416bccb6aacc63,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,1225,17.6,,,,,43.50,0.00,0.00,0.00,43.50,Cash,Chicago Independents,,,,,,
fb75dd8e031d7837ae26a9e15f91c3ac88009a83,7abac4926ff296e6403f9929f4527d9dd181e54e72f72094e44853cb05022e2631a31f9faae8e33f986b6614da65bda6e96b77affdacf64c8970f606e8433f6e,10/31/2021 04:30:00 AM,10/31/2021 04:45:00 AM,944,10.8,,,8,12,28.25,0.00,0.00,1.00,29.25,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.993930128,-87.758353588,POINT (-87.7583535876 41.9939301285)
054d07024ca123d06f7033246da2d0aba75c803d,c380f12a04a89cc0e1ec1fb024710f170f212d5211635d812d345461e686bd2e285f0a0bdc5faa02bd15ce258e2df170c4ae86627bb88535522aa7b1addcc960,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,852,4.77,,,8,6,20.21,2.00,0.00,0.00,22.21,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
087a6ece8fb7f33e84597ce6065df78eb2364373,7cb607b940a690e65b20dec20182d2646d3306f725130c6567b45dff33b1d5b065399e33615a630057f59f9c6e9c8d019c2797dcaa8020e19af7fceaa71f3d2a,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,360,0.8,,,6,6,5.75,0.00,0.00,3.00,8.75,Cash,Globe Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
0a19cceb20417bd722129a294586a344c9686aca,b96df94a20a5f752deffaa88b4ca9702ec7df0fd8ba7ab1f0e84039b0e7906b0529bed773cf2d4ee447c4bd2bfce3a27943b372a0487ee66ecb2c55d3ed524b0,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,780,2.5,,,8,33,10.75,3.15,0.00,1.50,15.40,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
0ad8a232e6d5fc7ea09f5bbe1cb5f462bf43ccbb,b968bad5a2daed924a10e8ec4fb35513e060a076c575f7edf0645d2478970be1f759135fc45134f7f7114c545bb6087cd734c1af59bfc9b6de35052c99bed025,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,0,0,,,33,33,40.00,8.00,0.00,0.00,48.00,Credit Card,Taxi Affiliation Services,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
0ccfe63ab9b046607d01311406f23244325f1898,1a248eb87ae578f15af2a14c2eb7b4b264f6babab9ad9cc93d655e1f83c3207e62beb1a4b088d75e8077a5421391d32171edacfcb3f6250657f8d3b9f0ebbaec,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,311,0.32,,,3,3,5.00,0.00,0.00,0.00,5.00,Cash,Sun Taxi,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
0faf9e7c2d9fb34d63991f21cc23d129238ce36c,44d82604888573a1d067dd0e6b1290e08eec36e9eafe32056db83bb19124620d240d68355cb69fa205c09452a389b6ec19b61604987b69b8402025a65cbc6f69,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,900,3.4,,,7,24,12.25,0.00,0.00,0.00,12.25,Cash,Taxi Affiliation Services,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
0fc5ec0d52554f475d62f3a2f7bee7d1e2f20edd,a1b762f1aec578cc84bb53bb095eaf9dffd68e6ad0c27187418462087e8a9568a8d98ced316271f1c63b26edf81376ed74f30eb4869d06bbec089b7698205d61,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,1288,6.59,,,24,19,20.00,0.00,0.00,1.00,21.00,Cash,Flash Cab,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.927260956,-87.765501609,POINT (-87.7655016086 41.9272609555)
10a7eb240f913f532d315895877b9fb6297e4240,a79d72d3d49bed13558577cc0608caf7e8da5b9cee67b608b53567d1be89e0ad257654a59e271e1a0239e5ef4a926668d7edb9e1a798a7b1e6726b64113518c6,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,1280,17.76,17031081600,17031980000,8,76,43.50,0.00,0.00,0.00,43.50,Cash,Flash Cab,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
162761caec273ceae55ecd865232c7672025c002,db337a8ff5c8d3d3e7a3051de3868f279ddaed337f31413e130d031ced523ee2ca32c0d4b71aec6a46bbd9eb0a625902a617e7e5047835e7474373780ff7f4a6,10/31/2021 04:45:00 AM,10/31/2021 05:15:00 AM,1166,6.81,,,24,58,28.51,6.40,0.00,0.00,34.91,Mobile,Globe Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.817366208,-87.698860797,POINT (-87.6988607973 41.8173662079)
1a7bc99a8d2283ed856d80cefd60fe77108cc214,b7a562fe2d37014bb47274cb5baa361b97ff9263e3ba526848a1cef5749ff3589c63e8c2aa49dcaf8fce7899b1b135e3399c7a1785c24fe82f52ed729359bde8,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,720,2.8,,,8,22,10.50,2.00,0.00,1.00,13.50,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
1d738df930dfa2e68d1b075ef878cbba0df0c556,46c38971e9771ed0adee42d29a900ad4b77712c14d8a14e70031d66efe2c1a38a6f4a313f060946762a0e90446479c20107e69fec4d99b9ceb20dc093f7a49ca,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,60,0,,,8,8,3.25,0.00,0.00,0.50,3.75,Cash,"Taxicab Insurance Agency, LLC",41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
1e551760c363de88e07552e3a6137be171f6341f,46c38971e9771ed0adee42d29a900ad4b77712c14d8a14e70031d66efe2c1a38a6f4a313f060946762a0e90446479c20107e69fec4d99b9ceb20dc093f7a49ca,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,180,1,,,8,8,4.50,0.00,0.00,0.00,4.50,Cash,"Taxicab Insurance Agency, LLC",41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
21777806c6673c3caa5592732ee32cbb0a4185bc,ac1f0defd00d6b7417e39256ebe1cad16b64955f9a64f2eaecee6f54e52ec118133f687c8b6603d6e9a27d86a8921fc30e1458e804686d05f9cb83751fac3382,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,780,0,,,6,16,11.75,0.00,0.00,0.00,11.75,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
3a8d1a67d5df3f5bd7c03f376b67aafac7f1bdef,42bfc19863617733aaa5ef96de670e3307690921a42d3df9e13ff7a35fa621088d7656cf297d3bb44306fa4ebc03bc631afc3c050b0562dea4b0b833e85818d2,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,421,1.44,,,8,7,9.36,1.00,0.00,0.00,10.36,Mobile,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3e83d53d0a331094b27a9067f167b480e6cd4473,a2158ef23de2c4439fff72b088ffb88499235544a0c8eafd2a4547dcd4581d17bc54d2ccb4e79b08698cefdaa0633df4b7e3c6ea77b868577432c504a4da4223,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,33,0,17031320100,17031320100,32,32,3.25,0.00,0.00,15.50,19.25,Credit Card,Globe Taxi,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
4eca0182427b1c9aaa8c76bb0c15cf91701d7b7f,bee9782d8d7310bc1b902a8fe547baf0da4c95165bd81fa8562135699154d78cafe9b966c231126dcc9db2ef96ca27cee093190d4162697d8fc0c5a27403afe2,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,1201,5.44,,,8,21,17.50,4.30,0.00,3.50,25.80,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.938666196,-87.711210593,POINT (-87.7112105933 41.9386661962)
550792c9c8275be09d2871ee96196e084eef71aa,1b9ab0532482023ae1a4cd4364c4e40f33028c7f1a2b032a45cf52f63e280ab779ed5bc3a245e48a4cd681505abcc6a754aad191c4792989b82a63fe37a95f7f,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,695,2.85,,,8,33,17.36,1.96,0.00,0.00,19.32,Mobile,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
5b25f03a63db87401f66d61046f4939b34614909,fb1ed566274f6a66dfcddbe4c014bbe87ac3516412dfe6fd4c8cb8e1a6d673215953d8fc03cdb28fcfd3b60fc9379e6d27104879c16306fbf3a1fb45c1148d83,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,637,3.08,,,77,2,11.25,0.00,0.00,0.00,11.25,Cash,Sun Taxi,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
5db507bb0e41a39c3ec5c027434360543d0ca936,f42c343b2e5a642cf852ee906135b0c877481a9154453641617f6f841cf18e12034aacb687e7e5a4b735137074fc670e029007781414c678ae21f72bd4469b49,10/31/2021 04:45:00 AM,10/31/2021 05:15:00 AM,1445,6.95,,,8,23,20.75,4.35,0.00,0.50,26.10,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
5fc3c06eae0f9c2cfd0152233920b3250c58a134,847cf962bd6f62040673e6c24c24940aeb2d7fdaa54677eed6a0aaa4aeef61984916b32d763b4baa6c32476531543bb77e2346cd64f505618f6b9d562243f950,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,660,2.5,,,8,32,10.25,60.00,0.00,0.00,70.25,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
6df533294abcc4f90b2fb9012aa76c1cc681387a,2059659f66366de2e2b2e0ea721c8a4f18d61f51547a04b359ed84510af152701b3d912f8cab34a83cf6e39812d037d677d9c92aa4484fc512b7443433289f8c,10/31/2021 04:45:00 AM,10/31/2021 05:00:00 AM,471,3.33,,,6,77,11.00,4.00,0.00,0.00,15.50,Credit Card,Sun Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
784550f52e7c8d66bbc8c4b2397ccc7c63d42f44,b96f0ba0e44d7ebbd86bcd1a4e7c527f21cc512f511baeed8ce0c234dd39ce2d3fb0757c209120ae6efe9aa1bf16286fecfc68ece587a511713fd0004e4fae35,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,360,0,,,23,22,7.25,0.00,0.00,0.00,7.25,Cash,Taxi Affiliation Services,41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
7905d4dd3711e5db0c0e55f8a7326d964eb34669,aba7b7acc0bc874f790aa6859ab9566f67d3b3dc992062d1bc1ffd70522e1ea082f791ac05d9b833d34c3931e5bfccd804480316e4bc307ec37b8b4494091d9c,10/31/2021 04:45:00 AM,10/31/2021 05:15:00 AM,1619,10.42,,,25,28,30.00,0.00,0.00,0.00,30.00,Prcard,Flash Cab,41.890608853,-87.756046711,POINT (-87.7560467111 41.8906088526),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
7aace24e1531b5093e96c7e377f18f12001982b2,70310ef891a6c3b2bc1ec7968765c6490fd04a8af40d69e0d0dc94ce0b5b5f329be63005eff54aa43f384ff72ce921e975e1230d53b56301ce5225b5c3095133,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,0,0,,,76,76,47.00,10.00,0.00,0.00,57.00,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
7c301ec5fba948cf541ba4536efcb65cd3ea777f,5cdde36a39ded2651da1686c7813baf589dac6eb873894c8d09897a60426f797790a9733c26060fcfb78ab34d938474c558db546687b5fed582732b2e120567d,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,600,0.1,,,32,28,9.25,5.00,0.00,1.00,15.25,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
80a5bc5bf5d05cd80716f21f5075fc8acfbd6df6,843c876c8bec66414998bcfdf02f9a712fa8dd38d66867a3400fe8804492e412b9a18b50958f1ba7fa26aabd95e079ab1e7165b4395f99abadd678f922e487ab,10/31/2021 04:45:00 AM,10/31/2021 04:45:00 AM,0,0,,,34,34,3.25,0.00,0.00,0.00,3.25,Cash,Taxi Affiliation Services,41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
